id,book_id,title,describe_title,author,describe_detail,price,price_pure_number,ori_price,ori_price_pure_number,discount,publishing_date,publishing_company,star,comment_num,url,image_url
340,p25258018,黑客攻防工具实战从新手到高手（超值版）,黑客攻防工具实战从新手到高手（超值版）一线网络安全技术联盟倾心打造的黑客工具实用手册，安全技术全新升级，并赠送海量王牌资源。,网络安全技术联盟,本书在剖析用户进行黑客防御中迫切需要用到或迫切想要用到的技术时，力求对其进行傻瓜式的讲解，使读者对网络防御技术形成系统了解，能够更好地防范黑客的攻击。全书共分为15章，包括计算机安全快速入门、常用的扫描与嗅探工具、系统漏洞防护工具、远程控制防守工具、文件加密、解密工具、账户/号及密码防守工具、U盘病毒防御工具、计算机木马防守工具、计算机病毒查杀工具、局域网安全防护工具、后门入侵痕迹清理工具、数据备份与恢复工具、系统安全防护工具、系统备份与恢复工具、无线网络安全防御工具内容。另外，本书还赠送海量王牌资源，包括1000分钟精品的教学视频、107个黑客工具的速查手册、160个常用黑客命令的速查手册、180页的常见故障维修手册、191页的Windows 10系统使用和防护技巧、8大经典密码破解工具详解、加密与解密技术快速入,¥48.20,48.20,¥69.80,69.80,6.91, 2018-04-01,  清华大学出版社,10.0,99,http://product.dangdang.com/25258018.html,images/model/guan/url_none.png
341,p23985571,OpenCV 3计算机视觉：Python语言实现（原书第2版）,OpenCV 3计算机视觉：Python语言实现（原书第2版）,[爱尔兰] 乔・米尼奇诺(Joe Minichino),,¥38.70,38.70,¥49.00,49.00,7.9, 2016-06-16,  机械工业出版社,9.0,1362,http://product.dangdang.com/23985571.html,images/model/guan/url_none.png
342,p23667149,贝叶斯思维 统计建模的Python学习法,贝叶斯思维 统计建模的Python学习法机器学习 人工智能 数据分析从业者大数据时代的技能基础 Think Stats和Think Python图书作者重磅出击 数据分析师 数据工程师 数据科学家案头常备,[美]Allen B.Downey 著，许杨毅 译,贝叶斯方法正在变得越来越常见与重要，但是却没有太多可以借鉴的资料来帮助初学者。基于Allen Downey在大学讲授的本科课程，本书的计算方法能帮助你获得一个良好的开端。 使用已有的编程技巧学习和理解贝叶斯统计 处理估计、预测、决策分析、假设的证据、假设检验等问题 从简单的例子开始，包括硬币问题、M Ms豆问题、《龙与地下城》勇士投骰子问题、彩弹游戏和冰球比赛问题 学习计算方法，解决诸如SAT分数含义、模拟肾肿瘤和人体微生物建模问题,¥33.80,33.80,¥49.00,49.00,6.9, 2015-04-01,  人民邮电出版社,9.0,2834,http://product.dangdang.com/23667149.html,images/model/guan/url_none.png
343,p25291097,Illustrator CC从入门到精通PS伴侣（全彩印 高清视频版）,Illustrator CC从入门到精通PS伴侣（全彩印 高清视频版）10万册畅销作者全新力作！PS伴侣，你的贴心AI设计书，2018版全彩印刷，168集同步视频+赠116集PS视频+海量素材和源文件，手机扫码看视频，跟着书本内容同步学，定期作者直播，AI+PS全掌握！,唯美世界 编著,附赠配套资源及电子书请关注公众号获取【扫描实物书封底以及前言中的二维码】，或加入学习交流群获取【学习交流群号见书本前言中的提示】。,¥68.80,68.80,¥99.80,99.80,6.9, 2018-07-01,  水利水电出版社,8.0,75,http://product.dangdang.com/25291097.html,images/model/guan/url_none.png
344,p21065276,Linux内核设计与实现(原书第3版),Linux内核设计与实现(原书第3版),拉芙(RobertLove),导语_点评_推荐词,¥47.80,47.80,¥69.00,69.00,6.93, 2011-06-01,  机械工业出版社,9.0,4865,http://product.dangdang.com/21065276.html,images/model/guan/url_none.png
345,p25138676,深度学习与计算机视觉 算法原理、框架应用与代码实现,深度学习与计算机视觉 算法原理、框架应用与代码实现作者供职知名电商网站，精研深度学习和计算机视觉5年。西门子高级研究员田疆博士、Google软件工程师吕佳楠等4位大咖力荐！理论基础、实用算法、应用场景、实战案例、原创代码、Caffe等流行框架透彻解读,叶韵,西门子高级研究员田疆博士作序力荐！Google软件工程师吕佳楠力、英伟达高级工程师华远志、理光软件研究院研究员钟诚博士力荐！ 作者拥有超过5年的机器学习研发经验，目前在*专注于深度学习和计算机视觉算法的研发。 西门子高级研究员田疆博士作序力荐！Google软件工程师吕佳楠、英伟达高级工程师华远志、理光软件研究院研究员钟诚博士力荐！ 注重原理和上手实战，让读者不仅能理解算法背后的思想，还能具备独立开发基于深度学习的计算机视觉算法的能力。 原理讲解通俗易懂，能通过图文定性讲解的就尽量不用公式，不可避免要用公式的地方尽量让公式作为图文讲解的辅助手段。 结合常见的应用场景，通过大量有趣、实用的实例和原创代码，带领读者一步步亲自动手，不断提高动手能力。 从第7章开始的所有实例都基于当前流行的深度学习框架,¥54.50,54.50,¥79.00,79.00,6.9, 2017-08-04,  机械工业出版社,10.0,1361,http://product.dangdang.com/25138676.html,images/model/guan/url_none.png
346,p24568732,PPT设计 制作 演示从新手到高手（2016全彩畅销升级版）,PPT设计 制作 演示从新手到高手（2016全彩畅销升级版）国内破十万册畅销品牌办公图书“从新手到高手”系列全新升级！上市立即热销，迅速加印5次！融入大量实战经验、语音视频教学手机+电脑双模式观看，充分理解Word、Excel、PPT真正精髓！,德胜书坊,厌倦了粗暴单调的PPT设计风格？受够了蹩脚生疏的PPT制作技术？是时候做出改变了！让它来帮助你，一本宝典包含PPT演示文稿制作全流程，手把手教你搞定设计、制作和演示难题，让你快乐学习、轻松办公！ 《PPT设计 制作 演示从新手到高手（2016全彩畅销升级版）》 畅销办公系列书籍新成员！QQ群：74200601。完美适用PowerPoint 2016、2013、2010版本，重点知识一网打尽，紧跟办公潮流！一本搞定你的PPT难题，让你轻松体验从PPT新手成长为高手的学习过程！,¥44.00,44.00,¥59.90,59.90,7.35, 2017-04-01,  中国青年出版社,10.0,398,http://product.dangdang.com/24568732.html,images/model/guan/url_none.png
347,p23951075,游戏设计艺术（第2版）,游戏设计艺术（第2版）,（美）Jesse Schell（杰西・谢尔） 著，刘嘉俊 等译,本书一版曾获游戏开发者前线奖。作者以宝贵经验提出一百多套问题集，帮助你从各种角度观察游戏设计，例如心理、建筑、音乐、视觉、电影、软件工程、主题公园设计、数学、谜题设计和人类学等方方面面。,¥115.90,115.90,¥168.00,168.00,6.9, 2016-04-01,  电子工业出版社,10.0,1289,http://product.dangdang.com/23951075.html,images/model/guan/url_none.png
348,p23851258,Selenium 2自动化测试实战――基于Python语言,Selenium 2自动化测试实战――基于Python语言,虫师 编著,,¥40.70,40.70,¥59.00,59.00,6.9, 2016-01-01,  电子工业出版社,9.0,2648,http://product.dangdang.com/23851258.html,images/model/guan/url_none.png
349,p23559366,系统架构设计师考试全程指导（第2版）（全国计算机技术与软件专业技术资格（水平）考试参考用书）,系统架构设计师考试全程指导（第2版）（全国计算机技术与软件专业技术资格（水平）考试参考用书）,张友生，王勇 主编,,¥71.20,71.20,¥89.00,89.00,8, 2014-08-01,  清华大学出版社,9.0,1590,http://product.dangdang.com/23559366.html,images/model/guan/url_none.png
350,p23246695,设计师要懂心理学（设计心理学权威力作，设计师必读经典！）,设计师要懂心理学（设计心理学权威力作，设计师必读经典！）设计心理学全新力作 剖析用户心理探究设计中的设计 设计师艺术专业学生入门书籍 学会像大师级设计师那样思考,(美) Susan Weinschenk著,国际知名的设计心理学博士Susan M. Weinschenk重磅力作 腾讯用户研究与体验设计部（CDC）推荐 畅销欧美、日本，首屈一指的设计师必读经典 《设计师要懂心理学》出自国际知名的设计心理学博士Susan M.Weinschenk之手，内容实用，示例清晰，以创造美观实用的设计为宗旨，讨论了设计师必须了解的100个心理学问题，每个问题都配以权威经典的示例，并给出即学即用的设计建议，篇幅简短，让你轻松理解设计背后的心理学动机，拓展视野，创新思维，为你的设计打造全新用户体验。 ★丰富的认知常识：从人的感知、注意、记忆、思维、动机等方面出发，直接剖析认知心理，全面深入了解用户。 ★有趣的设计指南：精美的图片，生动的示例，基于认知原理给出密切相关的设计小贴士，让枯燥的设计心理学变得趣味横生、易学易用。,¥33.80,33.80,¥49.00,49.00,6.9, 2013-05-01,  人民邮电出版社,9.0,10658,http://product.dangdang.com/23246695.html,images/model/guan/url_none.png
351,p23648843,趣学Python――教孩子学编程,趣学Python――教孩子学编程少儿编程入门书 无需任何计算机知识 轻松有趣地掌握Python编程 开发智力拓展思维 就和孩子一起学编程,[美] Jason R. Briggs 著,Amazon畅销编程图书 本书把你带入一个鲜活的Python编程世界。 作者JasonR.Briggs将带领你用独特的（往往很好玩的）示例程序带你学习基础知识。每章后面都配有编程练习来帮助训练思维并加强理解。在本书的*后部分，你将编写两个完整的游戏：一个经典弹球游戏的复制品，以及一个能在平台上跳跃、有动画及更多效果的《火柴人逃生》游戏。 当你完成这个编程之旅后，你将学到： ●使用列表、元组和字典等基本数据结构； ●用函数和模块来组织以并重用代码； ●使用循环和条件语句等控制结构； ●用Python的海龟模块来画形状和图案； ●用tkinter来创建游戏、动画以及其他画面效果。 为什么这本书也能给读者带来乐趣？因为本书是你进入神奇的计算机编程世界的门票。,¥40.70,40.70,¥59.00,59.00,6.9, 2015-02-01,,9.0,1347,http://product.dangdang.com/23648843.html,images/model/guan/url_none.png
352,p25078920,Adobe After Effects CC 高手之路,Adobe After Effects CC 高手之路AE和PS图形图像处理名师 数码摄影后期高手之路作者李涛力作 案例型的影视动画视频短片动效图后期技法书籍经典教程 视频编辑超级学习手册宝典 赠光盘视频教学和案例素材,李涛,Adobe中国专家李涛先生倾力编著 18个综合特效实例 4.02GB案例的工程源文件 260多分钟案例教学视频 随书光盘附赠李涛老师亲授案例配套DVD视频教学文件 登录书中提供网址，即可免费获得书中案例所需的全部素材文件 部分读者反映无法下载素材，请联系出版社领取，邮箱地址 songjianxiong@ptpress.com.cn，电话010-81055068,¥68.30,68.30,¥99.00,99.00,6.9, 2017-05-01,  人民邮电出版社,9.0,1856,http://product.dangdang.com/25078920.html,images/model/guan/url_none.png
353,p24166002,系统架构：复杂系统的产品设计与开发,系统架构：复杂系统的产品设计与开发本书由系统架构领域的三位领军人物亲笔撰写，Amazon全五星评价,（美）爱德华・克劳利,,¥82.10,82.10,¥119.00,119.00,6.9, 2016-12-20,  机械工业出版社,10.0,1061,http://product.dangdang.com/24166002.html,images/model/guan/url_none.png
354,p25094012,Java Web从入门到精通（第2版）,Java Web从入门到精通（第2版）新版上市！ 60000读者口碑相传 17小时视频 169个经典实例 369项面试真题 596项测试 ppt电子课件 java web开发详解 实例典型模块 项目案例 视频教程 长期位居java web,明日科技,软件开发视频大讲堂 丛书系清华社 视频大讲堂 重点大系之一。该大系包括多个子系列，每个子系列的图书在其同品种的图书中销售名列前茅，其中： 4个品种荣获 全行业优秀畅销品种 1个品种荣获2012年清华大学出版社 专业畅销书 一等奖 绝大多数品种在 全国计算机零售图书排行榜 同品种排行中名列前茅 截至目前该大系累计销售超过130万册 该大系已成为近年来清华社计算机专业基础类零售图书畅销品牌之一 软件开发视频大讲堂 系列作为清华社 视频大讲堂 大系的子系列之一，继承和创新了清华社 视频大讲堂 大系的编写模式、写作风格和优良品质。本书突出了以下内容： 总长总时长17小时同步视频演示讲解，可反复观摩，让学习更为快捷、高效 15个典型实例，通过实例学习更深入，更有趣，更有动力 369道面试真题，了解工作实例及面试问题,¥55.00,55.00,¥79.80,79.80,6.9, 2017-06-01,  清华大学出版社,9.0,791,http://product.dangdang.com/25094012.html,images/model/guan/url_none.png
355,p24240476,系统集成项目管理工程师历年真题解析（第3版）,系统集成项目管理工程师历年真题解析（第3版）多年软考培训老师薛大龙软考辅导书，多次重印，全新升级第3版！帮助无数考生在信息系统项目管理师、系统集成项目管理师、 信息系统监理师考试中轻松过关,薛大龙 主编,系统集成项目管理工程师历年真题解析（第3版）》是在《系统集成项目管理工程师历年真题解析（第2版）》的基础上修订的，针对历年（2010年5月-2016年11月）的真题进行了详细的解析。本书由薛大龙博士担任主编。薛博士曾多次参与全国计算机技术与软件专业技术资格考试的命题与阅卷，非常熟悉命题要求、命题形式、命题难度、命题深度、命题重点及判卷标准等。,¥54.80,54.80,¥79.80,79.80,6.87, 2017-03-01,  电子工业出版社,9.0,1047,http://product.dangdang.com/24240476.html,images/model/guan/url_none.png
356,p8976834,C Primer Plus（第五版）中文版(经久不衰的经典教程，C语言入门的不二之选),C Primer Plus（第五版）中文版(经久不衰的经典教程，C语言入门的不二之选)C语言从入门到精通,[美]Stephen Prata著,"作为核心计算机技术成熟，完整的参考书籍，C Primer Plus系列历经十数年不衰，因为它能够满足那些渴望通过全面理解相关技术继续深造的程序员和开发者的需要。 通过学习《C Primer Plus（第五版）中文版》，你将奠定坚实的C编程基础。与以前的版本一样，作者的目标仍旧是为读者提供一本入门性、条理清晰、见解深刻的C语言教程。作者把编程概念和C语言的细节很好地融合在一起,通过大量短小精焊的范例演示一两个概念，为读者提供了很好的练习机会，有助于读者迅速掌握所讲的知识。 每章都提供了复习题和编程练习，进一步强调了重要的信息，有助于读者消化那些难于理解的概念。 《C Primer Plus（第五版）中文版》不仅适用于希望系统学习C语言编程的学生，也适用于那些精通其他高级语言编程，但渴望更好地掌握C语言这门核心语言的开发",¥41.40,41.40,¥60.00,60.00,6.9, 2005-02-01,  人民邮电出版社,9.0,28346,http://product.dangdang.com/8976834.html,images/model/guan/url_none.png
357,p25285682,GAN：实战生成对抗网络,GAN：实战生成对抗网络TensorFlow|Keras|PyTorch+GAN解决AI|深度学习痛点 下一代简化版Deep Learning 生成模型实现无监督|半监督学习,（美）Kuntal Ganguly（昆塔勒.甘古力）,使用生成模型构建的AI系统可自动地利用源数据进行学习和理解，且无须对数据进行标记。本书将帮助你构建和分析深度学习模型并将其应用于现实问题，从多个数据集（主要集中于图像领域）来开发智能和具有创造力的应用。本书从生成模型的基础开始，带你了解生成对抗网络及其构建模块背后的理论。通过使用TensorFlow、Keras和PyTorch等库，你可以利用GAN来克服文本到图像合成的问题。在处理大型数据集时，将风格从一个域传递到另一个域会变得令人头痛。本书将使用真实世界的例子来展示如何克服这一困难。本书将帮助你理解并构建生成对抗网络模型，并在生产环境中有效、准确地使用它们。 通过本书你将会： ◎了解深度学习的基础知识，以及判别模型和生成模型之间的区别 ◎利用基于生成对抗网络（GAN）和真实世界的数据集构建半监督学习模型来生成图,¥51.30,51.30,¥65.00,65.00,7.9, 2018-06-01,  电子工业出版社,9.0,123,http://product.dangdang.com/25285682.html,images/model/guan/url_none.png
358,p23814375,别告诉我你懂PPT：全新升级版,别告诉我你懂PPT：全新升级版畅销350万册《别告诉我你懂PPT》2015全新升级版，新增3万字、20张PPT、10个新案例，从零开始，教会你构思、设计、制作并演示PPT，为你争取更多资金与机会，改变职场命运！,李治 作品,畅销350万册《别告诉我你懂PPT》2015全新升级版，新增3万字、20张PPT、10个新案例，从零开始，教会你构思、设计、制作并演示PPT，为你争取更多资金与机会，改变职场命运！ 必读此书的4个理由： ◎做听众 肚子里的蛔虫 ，争取更多机会、更多资金 ◎站在对方的角度思考，让投资者、老板眼前一亮 ◎生动有趣地在演示中揪住观众的心，增强你的个人魅力 ◎简洁而系统地表达你的思想、绽放你的价值，改变职场命运,¥27.20,27.20,¥42.00,42.00,6.48, 2015-11-01,  湖南文艺出版社,9.0,7510,http://product.dangdang.com/23814375.html,images/model/guan/url_none.png
359,p25293877,Python测试之道,Python测试之道基于Python3.6的测试开发实践总结 讲解测试开发技术大趋势 使用Python执行接口自动化和接口并发测试,杨燕琳 朱圣洲 石��,基于Python3.6的测试开发实践总结 1. 作者多年从事测试开发管理工作，写作风格将教育融于生活，有趣接地气，广受读者好评。 2. 作者的内容在百度阅读上点击量达4万余次，深受开发者欢迎。 3. 作者运营的公众号 心花绽放测试窝 ，拥有很高的人气，深受测试工程师欢迎。,¥47.20,47.20,¥59.80,59.80,7.9, 2018-07-01,  人民邮电出版社,8.0,116,http://product.dangdang.com/25293877.html,images/model/guan/url_none.png
360,p25073506,科技之巅2 麻省理工科技评论2017年10大全球突破性技术深度剖析,科技之巅2 麻省理工科技评论2017年10大全球突破性技术深度剖析源自麻省理工学院的科技创新预言圣经 掌握未来数年全球科技发展趋势和商业化潜力 邬贺铨 皮埃罗等20位行业专家深度解读人工智能 智能医疗 量子计算等新科技新产业 吴军 余晨 曹虎 杰森・庞廷亲自写序推荐,麻省理工科技评论,源自麻省理工学院的科技创新预言圣经，《麻省理工科技评论》连续17年发布全球科技创新趋势并预测技术商业化潜力。 硅谷亿万富豪 美国总统所追捧的科技浪潮。 改变世界的科技事实 值得投资人期待的技术。 吴军、余晨、曹虎、杰森 庞廷亲自写序推荐。 全球多领域20位行业专家深度解读读强化学习、基因疗法2.0、自动驾驶货车、量子计算等新科技新产业： 中国工程院院士 邬贺铨 斯坦福、伯克利人工智能客座教授 皮埃罗 斯加鲁菲 华大基因研究院院长、国家基因库执行主任 徐迅 驭势科技CEO、前英特尔中国研究院院长 吴甘沙 国家超级计算济南中心主任 张云泉 深鉴科技创始人兼CEO 姚颂 易宝支付联合创始人、总裁 余晨 科特勒咨询集团（KMG）中国区总裁 曹虎 科特勒国际精准医学园科学,¥60.70,60.70,¥88.00,88.00,6.9, 2017-07-01,  人民邮电出版社,9.0,2744,http://product.dangdang.com/25073506.html,http://img3m6.ddimg.cn/73/12/25073506-1_b_12.jpg
361,p23462041,大型网站系统与Java中间件实践（贯通分布式高并发高数据高访问量网站架构与实现之权威著作，九大一线互联网公司CTO联合,大型网站系统与Java中间件实践（贯通分布式高并发高数据高访问量网站架构与实现之权威著作，九大一线互联网公司CTO联合,曾宪杰,"◎到底是本什么书，拥有这样一份作序推荐人列表：阿里集团章文嵩博士|新浪TimYang|去哪网吴永强|丁香园冯大辉|蘑菇街岳旭强|途牛汤峥嵘|豆瓣洪强宁|淘宝陈皓/林昊 ◎《大型网站系统与Java中间件实践》出自淘宝技术部总监之手，他也是淘宝近10年来历次技术飞跃的参与者、贡献者和带领者，其中的经验直接来自淘宝服务框架、消息中间件及数据访问层。 ◎《淘宝技术这十年》勾勒出淘宝Java技术变迁波澜壮阔的轮廓，本书则给出详尽、深入、系统的解读与演示，实用到足以让任一层级的学习者如获至宝。 ◎看过的人无不暗中叫它""那些年我们一起走过的坑""，领略超大型网站陈年积淀的宝贵经验、领先思路和具体手法，后来者就有机会弯道超车！",¥51.30,51.30,¥65.00,65.00,7.9, 2014-01-01,  电子工业出版社,9.0,3668,http://product.dangdang.com/23462041.html,images/model/guan/url_none.png
362,p22876817,别怕，Excel VBA其实很简单（基础学习全新版）,别怕，Excel VBA其实很简单（基础学习全新版）别怕，excel 函数其实很简单姐妹篇 带你走进excelvba的神奇世界 办公自动化宏录制 VBA编程环境和基础语法全掌握 数据处理与分析人员推荐 多年数万读者的肯定 excelhome经典作品,Excel 之家,推荐购买套装： 别怕，ExcelVBA其实很简单 ExcelVBA实战技巧精粹(修订版)（套装全2册）（超值赠送30集视频光盘）(ExcelHome创始人Kevin联手众多实战专家，传授 懒人心法 ，引爆办公效率正能量) 推荐组合购买： 别怕 Excel 函数其实很简单 （别怕，Excel VBA其实很简单姐妹篇 传授Excel函数与公式效率手册 ExcelHome站长 老罗共同操刀 打造现代商务办公从新手到高手终极方法 280张幽默漫画插图像看漫画一样搞定函数与公式） 别怕，Excel 函数其实很简单 II（《 别怕，Excel 函数其实很简单 》的进阶版，写初学者所真正需要的实用干货 ） Excel Home又一力作，传授一句顶一万句的 懒人心法 ，教你一键搞定所有报表。 《别怕，ExcelVBA其实很简单》内容浅显易懂，即便初学者没有编程基础也能看得懂。看ExcelHome网站创始人、站长，中,¥33.80,33.80,¥49.00,49.00,6.9, 2012-10-01,  人民邮电出版社,9.0,12763,http://product.dangdang.com/22876817.html,images/model/guan/url_none.png
363,p24000917,软技能 代码之外的生存指南,软技能 代码之外的生存指南软件行业泰斗级人物Martin和软件架构师Hanselman作序推荐 凸显技术中人的因素 讲解软件专业的所有软技能 John是软件开发人员的人生导师,[美]约翰 Z. 森梅兹（John Z. Sonmez）,对大多数软件开发人员而言，编码才是有趣的，而如何与客户、同事以及经理们打交道，如何保证工作效率，如何保障财务安全，如何保持自己的体形，如何找到真爱……这些则统统被视为畏途。本书恰恰可以在这些方面帮到你！本书提供专业的技术性指导，让你的生活变得多姿多彩、称心如意。开发人员兼人生导师John Z. Sonmez在本书中将针对各项重要的“软技能”，包括职业规划、提高生产力、个人投资与理财，乃至健身与恋爱，为开发人员提供建议。本书由71章组成，无论从哪一章开始阅读，都会让你觉得妙趣横生，并沉浸其中。每章的结尾都有“采取行动”一节，向你展示如何（按照书中分享的技能）快速取得成果。相信本书不仅能够让你成为程序员、更有价值的员工，而且能够让你成为更幸福、更健康的人！本书精彩内容● 通过构建个人，开拓自己的职业,¥46.60,46.60,¥59.00,59.00,7.9, 2016-07-01,  人民邮电出版社,10.0,1840,http://product.dangdang.com/24000917.html,images/model/guan/url_none.png
364,p25113072,演说之禅――职场必知的幻灯片秘技（第2版NEW）,演说之禅――职场必知的幻灯片秘技（第2版NEW）畅销10年，演说、幻灯片设计达人首推经典书，简约设计原则快速提升设计和沟通效率,（美）Garr Reynolds（加尔・雷纳德） 著，王佑 汪亮译,本书的作者加尔 雷纳德是一位幻灯片设计师，也是一位全球知名的交流专家。他用朴素的道理、生动的案例阐述了幻灯片设计的基本理念和根本原则。这些原则和方法可以帮助职场人士以一个独特、简便、直观、自然和有针对性的角度看待幻灯片演说，使其从设计和演示幻灯片的苦海中解脱出来。特别是作者把禅宗秉持的简约原则与幻灯片制作演示相互关联，更可以使我们能够从思想之高峰看待如何制作幻灯片。,¥61.40,61.40,¥89.00,89.00,6.9, 2017-08-01,  电子工业出版社,9.0,614,http://product.dangdang.com/25113072.html,images/model/guan/url_none.png
365,p25249546,React进阶之路,React进阶之路前端*火框架――React前端开发，作者带你轻松学,徐超,《React进阶之路》的特点是内容全、知识新、实战性强。内容全：本书不仅详细介绍了React的使用，还详细介绍了React技术栈中*常用的其他相关技术：React Router、Redux和MobX。知识新：本书介绍的知识点都是基于各个框架、类库当前的*版本，尤其是涵盖React 16 的新特性和React Router 4的介绍。对于新版本已经不再支持或建议废弃的特性，本书不会再介绍，确保读者所学知识的时效性。实战性强：《React进阶之路》配有大量示例代码，保证读者学以致用。实战篇使用的简易BBS项目示例接近真实项目场景，但又有所简化，让读者既可以真正理解和领会相关技术在真实项目中的使用方式，又不会因为示例项目过于复杂而影响学习。,¥54.50,54.50,¥69.00,69.00,7.9, 2018-04-01,  清华大学出版社,10.0,334,http://product.dangdang.com/25249546.html,images/model/guan/url_none.png
366,p23778353,程序员面试宝典（第5版）,程序员面试宝典（第5版）,欧立奇 编著,揭开知名IT企业面试、笔试的核心机密,¥37.90,37.90,¥55.00,55.00,6.9, 2015-09-01,  电子工业出版社,9.0,2135,http://product.dangdang.com/23778353.html,images/model/guan/url_none.png
367,p23427545,设计模式之禅（第2版）,设计模式之禅（第2版）,秦小波著,（1） 畅销书全新升级，第1版广受好评，被誉为设计模式领域**趣味、*易理解且又讲解极为透彻的一本书，程序员公认的3本经典设计模式著作之一（2） 深刻解读6大设计原则和28种设计模式的准确定义、应用方法和**实践，全方位比较各种同类模式之间的异同，详细讲解将不同的模式组合使用的方法,¥61.40,61.40,¥89.00,89.00,6.9, 2014-03-01,  机械工业出版社,9.0,1869,http://product.dangdang.com/23427545.html,images/model/guan/url_none.png
368,p23723150,PPT，要你好看（第2版）（全彩）,PPT，要你好看（第2版）（全彩）般若黑洞，百万点击之升华，120分钟配套在线视频，旁门左道邵云蛟等16位知名PPT高手联袂热议,杨臻 编著,推荐购买： PPT设计思维：教你又好又快搞定幻灯片（全彩） Excel 这么用就对了 畅销书升级版，120分钟配套在线视频，16位知名PPT高手联袂热议,¥45.50,45.50,¥66.00,66.00,6.9, 2015-07-01,  电子工业出版社,9.0,3977,http://product.dangdang.com/23723150.html,images/model/guan/url_none.png
369,p23785027,黑客攻防实战从入门到精通,黑客攻防实战从入门到精通网络安全必知！黑客入门宝典，黑客攻防实用手册！海量资源赠送,风云工作室 编著,适读人群 ：网络爱好者，网络安全从业人员及网络管理员 本书特色 ★知识丰富：涵盖了所有黑客攻防知识点，除了讲解有线端的攻防策略外，还融入了时下流行的无线攻防、移动端攻防、手机钱包等热点。 ★图文并茂：注重操作，图文并茂，在介绍案例的过程中，每一个操作均有对应的插图。 ★案例丰富：把知识点融于系统的案例实训当中，并且结合经典案例进行讲解和拓展。 ★ 赠送（读者可联系QQ群221376441获得编者赠送资源） ★赠送1：950分钟实战教学视频 ★赠送2：188页Windows 8系统使用和防护技巧 ★赠送3：180页常见故障维修手册 ★赠送4：160个常用黑客命令速查手册 ★赠送5：107个黑客工具速查手册 ★赠送6：教学用PPT课件,¥47.20,47.20,¥59.80,59.80,7.9, 2015-11-01,  化学工业出版社,8.0,4205,http://product.dangdang.com/23785027.html,images/model/guan/url_none.png
370,p25248716,Python与量化投资：从基础到实战,Python与量化投资：从基础到实战量化投资名师王小川主编、提供Python零基础入门及量化策略建模参考及实现、提供大型回测平台、代码直接实盘、可在线交流,王小川等,量化投资界名师王小川撰写 Python基础与量化投资策略双管齐下 为不懂Phthon语言的读者提供零基础入门 为有Python基础的读者提供量化策略建模参考，为本书重点 提供大型回测平台及本书代码 可将本书代码直接实盘应用，进行投资,¥68.30,68.30,¥99.00,99.00,6.9, 2018-03-01,  电子工业出版社,10.0,332,http://product.dangdang.com/25248716.html,images/model/guan/url_none.png
371,p25191560,网络工程师2009至2016年试题分析与解答,网络工程师2009至2016年试题分析与解答全国计算机技术与软件专业技术资格（水平）考试是我国著名IT考试品牌，证书含金量高。 网络工程师考试是全国计算机技术与软件专业技术资格（水平）考试的中级职称考试。,全国计算机专业技术资格考试办公室,历年试题分析与解答是理解考试大纲*有效、*体的途径。? 本书由全国计算机专业技术资格考试办公室汇集了网络工程师2009至2015年的试题分析与解答，便于考生测试自己水平，发现弱点，并进行有针对性的学习。,¥74.20,74.20,¥99.00,99.00,7.5, 2017-11-01,  清华大学出版社,10.0,329,http://product.dangdang.com/25191560.html,images/model/guan/url_none.png
372,p20613330,网络规划设计师教程（全国计算机技术与软件专业技术资格（水平）考试指定用书）,网络规划设计师教程（全国计算机技术与软件专业技术资格（水平）考试指定用书）,黄传河 主编,,¥76.80,76.80,¥96.00,96.00,8, 2009-06-01,  清华大学出版社,9.0,1960,http://product.dangdang.com/20613330.html,images/model/guan/url_none.png
373,p25218232,Python程序设计 第3版,Python程序设计 第3版Python之父作序推荐 知名Python编程从入门到实践教程书 基于Python3编写 提供代码示例和教学PPT,[美] 约翰・策勒 （John Zelle）,本书具有以下特点： ● 广泛使用计算机图形学 本书提供一个简单的图形软件包graphics.py作为示例。 ● 生动有趣的例子 本书包含了完整的编程示例来解决实际问题。 ● 亲切自然的行文 以自然的叙事风格介绍了重要的计算机科学概念。 ● 灵活的螺旋式学习过程 简单地呈现概念，逐渐介绍新的思想，章节末加以巩固强化。 ● 时机恰好地介绍对象 本书既不是严格的 早讲对象 ，也不是 晚讲对象 ，而是在命令式编程 的基础上简要地介绍了对象概念。 ● 提供丰富的教学素材 提供了大量的章末习题。还提供代码示例和教学PPT下载。 本书以Python语言为工具教授计算机程序设计。本书强调解决问题、设计和编程是计算机科学的核心技能。本书特色鲜明、示例生动有趣、内容易读易学，适合Python入门程序员阅读，也适合高校计算机专业的教师和学生参考。 访问异步社,¥51.70,51.70,¥69.00,69.00,7.5, 2018-01-01,  人民邮电出版社,9.0,1204,http://product.dangdang.com/25218232.html,images/model/guan/url_none.png
